,id,link,year,week,result
275,275,https://www.transfermarkt.com/gaziantepspor_kocaelispor/index/spielbericht/1119216,1,31,-2
276,276,https://www.transfermarkt.com/bursaspor_antalyaspor/index/spielbericht/1119217,1,31,-1
277,277,https://www.transfermarkt.com/diyarbakirspor_caykur-rizespor/index/spielbericht/1119218,1,31,1
278,278,https://www.transfermarkt.com/besiktas-jk_fenerbahce/index/spielbericht/1119219,1,31,-2
279,279,https://www.transfermarkt.com/genclerbirligi-ankara_besiktas-jk/index/spielbericht/1119220,1,32,0
280,280,https://www.transfermarkt.com/denizlispor_istanbulspor/index/spielbericht/1119221,1,32,0
281,281,https://www.transfermarkt.com/malatyaspor_bursaspor/index/spielbericht/1119222,1,32,1
282,282,https://www.transfermarkt.com/gaziantepspor_goztepe/index/spielbericht/1119223,1,32,4
283,283,https://www.transfermarkt.com/samsunspor_caykur-rizespor/index/spielbericht/1119224,1,32,1
284,284,https://www.transfermarkt.com/antalyaspor_diyarbakirspor/index/spielbericht/1119225,1,32,0
285,285,https://www.transfermarkt.com/kocaelispor_yimpas-yozgatspor/index/spielbericht/1119226,1,32,1
286,286,https://www.transfermarkt.com/galatasaray_mke-ankaragucu/index/spielbericht/1119227,1,32,2
287,287,https://www.transfermarkt.com/fenerbahce_trabzonspor/index/spielbericht/1119228,1,32,3
288,288,https://www.transfermarkt.com/trabzonspor_genclerbirligi-ankara/index/spielbericht/1119232,1,33,0
289,289,https://www.transfermarkt.com/diyarbakirspor_malatyaspor/index/spielbericht/1119233,1,33,0
290,290,https://www.transfermarkt.com/samsunspor_antalyaspor/index/spielbericht/1119234,1,33,2
291,291,https://www.transfermarkt.com/mke-ankaragucu_denizlispor/index/spielbericht/1119235,1,33,0
292,292,https://www.transfermarkt.com/istanbulspor_caykur-rizespor/index/spielbericht/1119229,1,33,2
293,293,https://www.transfermarkt.com/yimpas-yozgatspor_gaziantepspor/index/spielbericht/1119230,1,33,-1
294,294,https://www.transfermarkt.com/besiktas-jk_goztepe/index/spielbericht/1119231,1,33,-1
295,295,https://www.transfermarkt.com/bursaspor_fenerbahce/index/spielbericht/1119236,1,33,-1
296,296,https://www.transfermarkt.com/kocaelispor_galatasaray/index/spielbericht/1119237,1,33,-2
297,297,https://www.transfermarkt.com/goztepe_trabzonspor/index/spielbericht/1119238,1,34,2
298,298,https://www.transfermarkt.com/fenerbahce_diyarbakirspor/index/spielbericht/1119239,1,34,2
299,299,https://www.transfermarkt.com/gaziantepspor_besiktas-jk/index/spielbericht/1119240,1,34,1
300,300,https://www.transfermarkt.com/samsunspor_malatyaspor/index/spielbericht/1119241,1,34,0
301,301,https://www.transfermarkt.com/denizlispor_kocaelispor/index/spielbericht/1119242,1,34,4
302,302,https://www.transfermarkt.com/caykur-rizespor_mke-ankaragucu/index/spielbericht/1119243,1,34,1
303,303,https://www.transfermarkt.com/antalyaspor_istanbulspor/index/spielbericht/1119244,1,34,2
304,304,https://www.transfermarkt.com/genclerbirligi-ankara_bursaspor/index/spielbericht/1119245,1,34,1
305,305,https://www.transfermarkt.com/galatasaray_yimpas-yozgatspor/index/spielbericht/1119246,1,34,5
306,306,https://www.transfermarkt.com/trabzonspor_fenerbahce/index/spielbericht/951654,2,1,0
307,307,https://www.transfermarkt.com/istanbulspor_adanaspor/index/spielbericht/951655,2,1,0
308,308,https://www.transfermarkt.com/mke-ankaragucu_malatyaspor/index/spielbericht/951656,2,1,0
309,309,https://www.transfermarkt.com/diyarbakirspor_altay-sk/index/spielbericht/951657,2,1,0
310,310,https://www.transfermarkt.com/bursaspor_besiktas-jk/index/spielbericht/951658,2,1,0
311,311,https://www.transfermarkt.com/goztepe_elazigspor/index/spielbericht/951659,2,1,1
312,312,https://www.transfermarkt.com/gaziantepspor_denizlispor/index/spielbericht/951660,2,1,0
313,313,https://www.transfermarkt.com/kocaelispor_genclerbirligi-ankara/index/spielbericht/951661,2,1,-2
314,314,https://www.transfermarkt.com/galatasaray_samsunspor/index/spielbericht/951662,2,1,3
315,315,https://www.transfermarkt.com/denizlispor_galatasaray/index/spielbericht/1118800,2,2,-2
316,316,https://www.transfermarkt.com/elazigspor_trabzonspor/index/spielbericht/1118801,2,2,2
317,317,https://www.transfermarkt.com/besiktas-jk_kocaelispor/index/spielbericht/1118802,2,2,1
318,318,https://www.transfermarkt.com/genclerbirligi-ankara_istanbulspor/index/spielbericht/1118803,2,2,3
319,319,https://www.transfermarkt.com/malatyaspor_gaziantepspor/index/spielbericht/1118804,2,2,0
320,320,https://www.transfermarkt.com/samsunspor_bursaspor/index/spielbericht/1118805,2,2,1
321,321,https://www.transfermarkt.com/fenerbahce_mke-ankaragucu/index/spielbericht/1118806,2,2,1
322,322,https://www.transfermarkt.com/adanaspor_diyarbakirspor/index/spielbericht/1118807,2,2,1
323,323,https://www.transfermarkt.com/altay-sk_goztepe/index/spielbericht/1118808,2,2,2
324,324,https://www.transfermarkt.com/goztepe_adanaspor/index/spielbericht/1118809,2,3,-3
325,325,https://www.transfermarkt.com/istanbulspor_besiktas-jk/index/spielbericht/1118810,2,3,-1
326,326,https://www.transfermarkt.com/trabzonspor_altay-sk/index/spielbericht/1118811,2,3,0
327,327,https://www.transfermarkt.com/kocaelispor_samsunspor/index/spielbericht/1118812,2,3,-1
328,328,https://www.transfermarkt.com/galatasaray_bursaspor/index/spielbericht/1118813,2,3,2
329,329,https://www.transfermarkt.com/mke-ankaragucu_elazigspor/index/spielbericht/1118814,2,3,2
330,330,https://www.transfermarkt.com/diyarbakirspor_genclerbirligi-ankara/index/spielbericht/1118815,2,3,-3
331,331,https://www.transfermarkt.com/denizlispor_malatyaspor/index/spielbericht/1118816,2,3,1
332,332,https://www.transfermarkt.com/gaziantepspor_fenerbahce/index/spielbericht/1118817,2,3,0
333,333,https://www.transfermarkt.com/besiktas-jk_diyarbakirspor/index/spielbericht/1118818,2,4,2
334,334,https://www.transfermarkt.com/altay-sk_mke-ankaragucu/index/spielbericht/1118819,2,4,-1
335,335,https://www.transfermarkt.com/malatyaspor_galatasaray/index/spielbericht/1118820,2,4,0
336,336,https://www.transfermarkt.com/adanaspor_trabzonspor/index/spielbericht/1118821,2,4,-1
337,337,https://www.transfermarkt.com/bursaspor_kocaelispor/index/spielbericht/1118822,2,4,2
338,338,https://www.transfermarkt.com/elazigspor_gaziantepspor/index/spielbericht/1118823,2,4,-2
339,339,https://www.transfermarkt.com/genclerbirligi-ankara_goztepe/index/spielbericht/1118824,2,4,2
340,340,https://www.transfermarkt.com/fenerbahce_denizlispor/index/spielbericht/1118825,2,4,1
341,341,https://www.transfermarkt.com/samsunspor_istanbulspor/index/spielbericht/1118826,2,4,-1
342,342,https://www.transfermarkt.com/galatasaray_kocaelispor/index/spielbericht/1118827,2,5,2
343,343,https://www.transfermarkt.com/malatyaspor_fenerbahce/index/spielbericht/1118828,2,5,2
344,344,https://www.transfermarkt.com/denizlispor_elazigspor/index/spielbericht/1118829,2,5,2
345,345,https://www.transfermarkt.com/mke-ankaragucu_adanaspor/index/spielbericht/1118830,2,5,0
346,346,https://www.transfermarkt.com/trabzonspor_genclerbirligi-ankara/index/spielbericht/1118831,2,5,0
347,347,https://www.transfermarkt.com/istanbulspor_bursaspor/index/spielbericht/1118832,2,5,0
348,348,https://www.transfermarkt.com/gaziantepspor_altay-sk/index/spielbericht/1118833,2,5,1
349,349,https://www.transfermarkt.com/goztepe_besiktas-jk/index/spielbericht/1118834,2,5,0
350,350,https://www.transfermarkt.com/diyarbakirspor_samsunspor/index/spielbericht/1118835,2,5,0
351,351,https://www.transfermarkt.com/elazigspor_malatyaspor/index/spielbericht/1118836,2,6,1
352,352,https://www.transfermarkt.com/samsunspor_goztepe/index/spielbericht/1118837,2,6,0
353,353,https://www.transfermarkt.com/adanaspor_gaziantepspor/index/spielbericht/1118838,2,6,-2
354,354,https://www.transfermarkt.com/bursaspor_diyarbakirspor/index/spielbericht/1118839,2,6,3
355,355,https://www.transfermarkt.com/altay-sk_denizlispor/index/spielbericht/1118840,2,6,2
356,356,https://www.transfermarkt.com/genclerbirligi-ankara_mke-ankaragucu/index/spielbericht/1118841,2,6,-1
357,357,https://www.transfermarkt.com/kocaelispor_istanbulspor/index/spielbericht/1118842,2,6,-1
358,358,https://www.transfermarkt.com/besiktas-jk_trabzonspor/index/spielbericht/1118843,2,6,0
359,359,https://www.transfermarkt.com/fenerbahce_galatasaray/index/spielbericht/1118844,2,6,6
360,360,https://www.transfermarkt.com/galatasaray_istanbulspor/index/spielbericht/1118845,2,7,2
361,361,https://www.transfermarkt.com/mke-ankaragucu_besiktas-jk/index/spielbericht/1118846,2,7,-1
362,362,https://www.transfermarkt.com/trabzonspor_samsunspor/index/spielbericht/1118847,2,7,-1
363,363,https://www.transfermarkt.com/diyarbakirspor_kocaelispor/index/spielbericht/1118848,2,7,0
364,364,https://www.transfermarkt.com/denizlispor_adanaspor/index/spielbericht/1118849,2,7,2
365,365,https://www.transfermarkt.com/malatyaspor_altay-sk/index/spielbericht/1118850,2,7,6
366,366,https://www.transfermarkt.com/goztepe_bursaspor/index/spielbericht/1118851,2,7,0
367,367,https://www.transfermarkt.com/gaziantepspor_genclerbirligi-ankara/index/spielbericht/1118852,2,7,2
368,368,https://www.transfermarkt.com/fenerbahce_elazigspor/index/spielbericht/1118853,2,7,2
369,369,https://www.transfermarkt.com/elazigspor_galatasaray/index/spielbericht/1118854,2,8,0
370,370,https://www.transfermarkt.com/istanbulspor_diyarbakirspor/index/spielbericht/1118855,2,8,1
371,371,https://www.transfermarkt.com/adanaspor_malatyaspor/index/spielbericht/1118856,2,8,0
372,372,https://www.transfermarkt.com/bursaspor_trabzonspor/index/spielbericht/1118857,2,8,-1
373,373,https://www.transfermarkt.com/besiktas-jk_gaziantepspor/index/spielbericht/1118858,2,8,0
374,374,https://www.transfermarkt.com/samsunspor_mke-ankaragucu/index/spielbericht/1118859,2,8,1
375,375,https://www.transfermarkt.com/genclerbirligi-ankara_denizlispor/index/spielbericht/1118860,2,8,0
376,376,https://www.transfermarkt.com/altay-sk_fenerbahce/index/spielbericht/1118861,2,8,-2
377,377,https://www.transfermarkt.com/kocaelispor_goztepe/index/spielbericht/1118862,2,8,-2
378,378,https://www.transfermarkt.com/fenerbahce_adanaspor/index/spielbericht/1118863,2,9,0
379,379,https://www.transfermarkt.com/malatyaspor_genclerbirligi-ankara/index/spielbericht/1118864,2,9,1
380,380,https://www.transfermarkt.com/gaziantepspor_samsunspor/index/spielbericht/1118865,2,9,2
381,381,https://www.transfermarkt.com/goztepe_istanbulspor/index/spielbericht/1118866,2,9,0
382,382,https://www.transfermarkt.com/galatasaray_diyarbakirspor/index/spielbericht/1118867,2,9,1
383,383,https://www.transfermarkt.com/elazigspor_altay-sk/index/spielbericht/1118868,2,9,2
384,384,https://www.transfermarkt.com/trabzonspor_kocaelispor/index/spielbericht/1118869,2,9,2
385,385,https://www.transfermarkt.com/denizlispor_besiktas-jk/index/spielbericht/1118870,2,9,-1
386,386,https://www.transfermarkt.com/mke-ankaragucu_bursaspor/index/spielbericht/1118871,2,9,4
387,387,https://www.transfermarkt.com/besiktas-jk_malatyaspor/index/spielbericht/1118872,2,10,3
388,388,https://www.transfermarkt.com/istanbulspor_trabzonspor/index/spielbericht/1118873,2,10,-1
389,389,https://www.transfermarkt.com/kocaelispor_mke-ankaragucu/index/spielbericht/1118874,2,10,3
390,390,https://www.transfermarkt.com/samsunspor_denizlispor/index/spielbericht/1118875,2,10,0
391,391,https://www.transfermarkt.com/altay-sk_galatasaray/index/spielbericht/1118876,2,10,-1
392,392,https://www.transfermarkt.com/genclerbirligi-ankara_fenerbahce/index/spielbericht/1118877,2,10,0
393,393,https://www.transfermarkt.com/adanaspor_elazigspor/index/spielbericht/1118878,2,10,0
394,394,https://www.transfermarkt.com/diyarbakirspor_goztepe/index/spielbericht/1118879,2,10,1
395,395,https://www.transfermarkt.com/bursaspor_gaziantepspor/index/spielbericht/1118880,2,10,0
396,396,https://www.transfermarkt.com/trabzonspor_diyarbakirspor/index/spielbericht/1118881,2,11,3
397,397,https://www.transfermarkt.com/elazigspor_genclerbirligi-ankara/index/spielbericht/1118882,2,11,-3
398,398,https://www.transfermarkt.com/gaziantepspor_kocaelispor/index/spielbericht/1118883,2,11,1
399,399,https://www.transfermarkt.com/mke-ankaragucu_istanbulspor/index/spielbericht/1118884,2,11,1
400,400,https://www.transfermarkt.com/altay-sk_adanaspor/index/spielbericht/1118885,2,11,-4
401,401,https://www.transfermarkt.com/malatyaspor_samsunspor/index/spielbericht/1118886,2,11,1
402,402,https://www.transfermarkt.com/galatasaray_goztepe/index/spielbericht/1118887,2,11,2
403,403,https://www.transfermarkt.com/denizlispor_bursaspor/index/spielbericht/1118888,2,11,0
404,404,https://www.transfermarkt.com/fenerbahce_besiktas-jk/index/spielbericht/1118889,2,11,-1
405,405,https://www.transfermarkt.com/besiktas-jk_elazigspor/index/spielbericht/1118890,2,12,2
406,406,https://www.transfermarkt.com/diyarbakirspor_mke-ankaragucu/index/spielbericht/1118891,2,12,3
407,407,https://www.transfermarkt.com/goztepe_trabzonspor/index/spielbericht/1118892,2,12,-1
408,408,https://www.transfermarkt.com/istanbulspor_gaziantepspor/index/spielbericht/1118893,2,12,-2
409,409,https://www.transfermarkt.com/adanaspor_galatasaray/index/spielbericht/1118894,2,12,0
410,410,https://www.transfermarkt.com/kocaelispor_denizlispor/index/spielbericht/1118895,2,12,1
411,411,https://www.transfermarkt.com/genclerbirligi-ankara_altay-sk/index/spielbericht/1118896,2,12,1
412,412,https://www.transfermarkt.com/bursaspor_malatyaspor/index/spielbericht/1118897,2,12,0
413,413,https://www.transfermarkt.com/samsunspor_fenerbahce/index/spielbericht/1118898,2,12,-2
414,414,https://www.transfermarkt.com/mke-ankaragucu_goztepe/index/spielbericht/1118899,2,13,1
415,415,https://www.transfermarkt.com/adanaspor_genclerbirligi-ankara/index/spielbericht/1118900,2,13,-5
416,416,https://www.transfermarkt.com/gaziantepspor_diyarbakirspor/index/spielbericht/1118901,2,13,2
417,417,https://www.transfermarkt.com/galatasaray_trabzonspor/index/spielbericht/1118902,2,13,1
418,418,https://www.transfermarkt.com/malatyaspor_kocaelispor/index/spielbericht/1118903,2,13,1
419,419,https://www.transfermarkt.com/elazigspor_samsunspor/index/spielbericht/1118904,2,13,2
420,420,https://www.transfermarkt.com/denizlispor_istanbulspor/index/spielbericht/1118905,2,13,1
421,421,https://www.transfermarkt.com/altay-sk_besiktas-jk/index/spielbericht/1118906,2,13,-1
422,422,https://www.transfermarkt.com/fenerbahce_bursaspor/index/spielbericht/1118907,2,13,6
423,423,https://www.transfermarkt.com/diyarbakirspor_denizlispor/index/spielbericht/1118908,2,14,0
424,424,https://www.transfermarkt.com/istanbulspor_malatyaspor/index/spielbericht/1118909,2,14,0
425,425,https://www.transfermarkt.com/kocaelispor_fenerbahce/index/spielbericht/1118910,2,14,-1
426,426,https://www.transfermarkt.com/trabzonspor_mke-ankaragucu/index/spielbericht/1118911,2,14,3
427,427,https://www.transfermarkt.com/besiktas-jk_adanaspor/index/spielbericht/1118912,2,14,3
428,428,https://www.transfermarkt.com/goztepe_gaziantepspor/index/spielbericht/1118913,2,14,1
429,429,https://www.transfermarkt.com/bursaspor_elazigspor/index/spielbericht/1118914,2,14,0
430,430,https://www.transfermarkt.com/samsunspor_altay-sk/index/spielbericht/1118915,2,14,-2
431,431,https://www.transfermarkt.com/genclerbirligi-ankara_galatasaray/index/spielbericht/1118916,2,14,1
432,432,https://www.transfermarkt.com/fenerbahce_istanbulspor/index/spielbericht/1118917,2,15,2
433,433,https://www.transfermarkt.com/elazigspor_kocaelispor/index/spielbericht/1118918,2,15,-1
434,434,https://www.transfermarkt.com/gaziantepspor_trabzonspor/index/spielbericht/1118919,2,15,0
435,435,https://www.transfermarkt.com/altay-sk_bursaspor/index/spielbericht/1118920,2,15,1
436,436,https://www.transfermarkt.com/mke-ankaragucu_galatasaray/index/spielbericht/1118921,2,15,-1
437,437,https://www.transfermarkt.com/malatyaspor_diyarbakirspor/index/spielbericht/1118922,2,15,-1
438,438,https://www.transfermarkt.com/adanaspor_samsunspor/index/spielbericht/1118923,2,15,0
439,439,https://www.transfermarkt.com/denizlispor_goztepe/index/spielbericht/1118924,2,15,0
440,440,https://www.transfermarkt.com/besiktas-jk_genclerbirligi-ankara/index/spielbericht/1118925,2,15,0
441,441,https://www.transfermarkt.com/kocaelispor_altay-sk/index/spielbericht/1118926,2,16,3
442,442,https://www.transfermarkt.com/istanbulspor_elazigspor/index/spielbericht/1118927,2,16,1
443,443,https://www.transfermarkt.com/trabzonspor_denizlispor/index/spielbericht/1118928,2,16,1
444,444,https://www.transfermarkt.com/diyarbakirspor_fenerbahce/index/spielbericht/1118929,2,16,3
445,445,https://www.transfermarkt.com/goztepe_malatyaspor/index/spielbericht/1118930,2,16,-3
446,446,https://www.transfermarkt.com/samsunspor_genclerbirligi-ankara/index/spielbericht/1118931,2,16,-5
447,447,https://www.transfermarkt.com/mke-ankaragucu_gaziantepspor/index/spielbericht/1118932,2,16,2
448,448,https://www.transfermarkt.com/bursaspor_adanaspor/index/spielbericht/1118933,2,16,3
449,449,https://www.transfermarkt.com/galatasaray_besiktas-jk/index/spielbericht/1118934,2,16,-1
450,450,https://www.transfermarkt.com/gaziantepspor_galatasaray/index/spielbericht/1118935,2,17,-1
451,451,https://www.transfermarkt.com/adanaspor_kocaelispor/index/spielbericht/1118936,2,17,1
452,452,https://www.transfermarkt.com/altay-sk_istanbulspor/index/spielbericht/1118937,2,17,1
453,453,https://www.transfermarkt.com/malatyaspor_trabzonspor/index/spielbericht/1118938,2,17,0
454,454,https://www.transfermarkt.com/fenerbahce_goztepe/index/spielbericht/1118939,2,17,0
455,455,https://www.transfermarkt.com/elazigspor_diyarbakirspor/index/spielbericht/1118940,2,17,-1
456,456,https://www.transfermarkt.com/genclerbirligi-ankara_bursaspor/index/spielbericht/1118941,2,17,2
457,457,https://www.transfermarkt.com/besiktas-jk_samsunspor/index/spielbericht/1118942,2,17,2
458,458,https://www.transfermarkt.com/denizlispor_mke-ankaragucu/index/spielbericht/1118943,2,17,1
459,459,https://www.transfermarkt.com/adanaspor_istanbulspor/index/spielbericht/1118944,2,18,-3
460,460,https://www.transfermarkt.com/besiktas-jk_bursaspor/index/spielbericht/1118945,2,18,1
461,461,https://www.transfermarkt.com/altay-sk_diyarbakirspor/index/spielbericht/1118946,2,18,0
462,462,https://www.transfermarkt.com/genclerbirligi-ankara_kocaelispor/index/spielbericht/1118947,2,18,4
463,463,https://www.transfermarkt.com/samsunspor_galatasaray/index/spielbericht/1118948,2,18,-1
